Year,Month,Day,Hour,Minute,Second,batt_mV,Channel,Gape,Line_ID,Sensor_ID,Rep,Mussel_ID,Time_Machine,Beaker_ID,Group,File_name,P_Status,Status,Length(mm),Intensity,Note
2025,7,01,15,22,0,4632,Ch2,3491,2,B,1,B50,14:55-15:25,2,CM,00000007.DAT,uninfected,uninfected,"33,9",0,NA
2025,7,01,15,22,0,4632,Ch4,2537,4,B,1,G21,14:55-15:25,3,HS,00000007.DAT,infected,infected,34,15,NA
2025,7,01,15,22,0,4632,Ch7,1539,7,B,1,B22,14:55-15:25,4,HS,00000007.DAT,uninfected,uninfected,30,0,NA
2025,7,01,15,22,10,4632,Ch1,2490,1,B,1,G65,14:55-15:25,1,CM,00000007.DAT,infected,infected,"31,2",8,NA
2025,7,01,15,22,10,4632,Ch2,3486,2,B,1,B50,14:55-15:25,2,CM,00000007.DAT,uninfected,uninfected,"33,9",0,NA
2025,7,01,15,22,10,4632,Ch4,2535,4,B,1,G21,14:55-15:25,3,HS,00000007.DAT,infected,infected,34,15,NA
2025,7,01,15,22,10,4632,Ch7,1537,7,B,1,B22,14:55-15:25,4,HS,00000007.DAT,uninfected,uninfected,30,0,NA
2025,7,01,15,22,20,4632,Ch1,2491,1,B,1,G65,14:55-15:25,1,CM,00000007.DAT,infected,infected,"31,2",8,NA
2025,7,01,15,22,20,4632,Ch2,3490,2,B,1,B50,14:55-15:25,2,CM,00000007.DAT,uninfected,uninfected,"33,9",0,NA
2025,7,01,15,22,20,4632,Ch4,2536,4,B,1,G21,14:55-15:25,3,HS,00000007.DAT,infected,infected,34,15,NA
2025,7,01,15,22,20,4632,Ch7,1535,7,B,1,B22,14:55-15:25,4,HS,00000007.DAT,uninfected,uninfected,30,0,NA
2025,7,01,15,22,30,4632,Ch1,2487,1,B,1,G65,14:55-15:25,1,CM,00000007.DAT,infected,infected,"31,2",8,NA
2025,7,01,15,22,30,4632,Ch2,3497,2,B,1,B50,14:55-15:25,2,CM,00000007.DAT,uninfected,uninfected,"33,9",0,NA
2025,7,01,15,22,30,4632,Ch4,2537,4,B,1,G21,14:55-15:25,3,HS,00000007.DAT,infected,infected,34,15,NA
2025,7,01,15,22,30,4632,Ch7,1533,7,B,1,B22,14:55-15:25,4,HS,00000007.DAT,uninfected,uninfected,30,0,NA
2025,7,01,15,22,40,4632,Ch1,2481,1,B,1,G65,14:55-15:25,1,CM,00000007.DAT,infected,infected,"31,2",8,NA
2025,7,01,15,22,40,4632,Ch2,3496,2,B,1,B50,14:55-15:25,2,CM,00000007.DAT,uninfected,uninfected,"33,9",0,NA
2025,7,01,15,22,40,4632,Ch4,2537,4,B,1,G21,14:55-15:25,3,HS,00000007.DAT,infected,infected,34,15,NA
2025,7,01,15,22,40,4632,Ch7,1549,7,B,1,B22,14:55-15:25,4,HS,00000007.DAT,uninfected,uninfected,30,0,NA
2025,7,01,15,22,50,4632,Ch1,2471,1,B,1,G65,14:55-15:25,1,CM,00000007.DAT,infected,infected,"31,2",8,NA
2025,7,01,15,22,50,4632,Ch2,3493,2,B,1,B50,14:55-15:25,2,CM,00000007.DAT,uninfected,uninfected,"33,9",0,NA
2025,7,01,15,22,50,4632,Ch4,2537,4,B,1,G21,14:55-15:25,3,HS,00000007.DAT,infected,infected,34,15,NA
2025,7,01,15,22,50,4632,Ch7,1553,7,B,1,B22,14:55-15:25,4,HS,00000007.DAT,uninfected,uninfected,30,0,NA
2025,7,01,15,23,0,4632,Ch1,2459,1,B,1,G65,14:55-15:25,1,CM,00000007.DAT,infected,infected,"31,2",8,NA
2025,7,01,15,23,0,4632,Ch2,3500,2,B,1,B50,14:55-15:25,2,CM,00000007.DAT,uninfected,uninfected,"33,9",0,NA
2025,7,01,15,23,0,4632,Ch4,2537,4,B,1,G21,14:55-15:25,3,HS,00000007.DAT,infected,infected,34,15,NA
2025,7,01,15,23,0,4632,Ch7,1553,7,B,1,B22,14:55-15:25,4,HS,00000007.DAT,uninfected,uninfected,30,0,NA
2025,7,01,15,23,10,4632,Ch1,2463,1,B,1,G65,14:55-15:25,1,CM,00000007.DAT,infected,infected,"31,2",8,NA
2025,7,01,15,23,10,4632,Ch2,3503,2,B,1,B50,14:55-15:25,2,CM,00000007.DAT,uninfected,uninfected,"33,9",0,NA
2025,7,01,15,23,10,4632,Ch4,2537,4,B,1,G21,14:55-15:25,3,HS,00000007.DAT,infected,infected,34,15,NA
2025,7,01,15,23,10,4632,Ch7,1553,7,B,1,B22,14:55-15:25,4,HS,00000007.DAT,uninfected,uninfected,30,0,NA
2025,7,01,15,23,20,4632,Ch1,2464,1,B,1,G65,14:55-15:25,1,CM,00000007.DAT,infected,infected,"31,2",8,NA
2025,7,01,15,23,20,4632,Ch2,3510,2,B,1,B50,14:55-15:25,2,CM,00000007.DAT,uninfected,uninfected,"33,9",0,NA
2025,7,01,15,23,20,4632,Ch4,2535,4,B,1,G21,14:55-15:25,3,HS,00000007.DAT,infected,infected,34,15,NA
2025,7,01,15,23,20,4632,Ch7,1563,7,B,1,B22,14:55-15:25,4,HS,00000007.DAT,uninfected,uninfected,30,0,NA
2025,7,01,15,23,30,4632,Ch1,2462,1,B,1,G65,14:55-15:25,1,CM,00000007.DAT,infected,infected,"31,2",8,NA
2025,7,01,15,23,30,4632,Ch2,3517,2,B,1,B50,14:55-15:25,2,CM,00000007.DAT,uninfected,uninfected,"33,9",0,NA
2025,7,01,15,23,30,4632,Ch4,2536,4,B,1,G21,14:55-15:25,3,HS,00000007.DAT,infected,infected,34,15,NA
2025,7,01,15,23,30,4632,Ch7,1562,7,B,1,B22,14:55-15:25,4,HS,00000007.DAT,uninfected,uninfected,30,0,NA
2025,7,01,15,23,40,4632,Ch1,2460,1,B,1,G65,14:55-15:25,1,CM,00000007.DAT,infected,infected,"31,2",8,NA
2025,7,01,15,23,40,4632,Ch2,3517,2,B,1,B50,14:55-15:25,2,CM,00000007.DAT,uninfected,uninfected,"33,9",0,NA
2025,7,01,15,23,40,4632,Ch4,2536,4,B,1,G21,14:55-15:25,3,HS,00000007.DAT,infected,infected,34,15,NA
2025,7,01,15,23,40,4632,Ch7,1561,7,B,1,B22,14:55-15:25,4,HS,00000007.DAT,uninfected,uninfected,30,0,NA
2025,7,01,15,23,50,4632,Ch1,2462,1,B,1,G65,14:55-15:25,1,CM,00000007.DAT,infected,infected,"31,2",8,NA
2025,7,01,15,23,50,4632,Ch2,3515,2,B,1,B50,14:55-15:25,2,CM,00000007.DAT,uninfected,uninfected,"33,9",0,NA
2025,7,01,15,23,50,4632,Ch4,2533,4,B,1,G21,14:55-15:25,3,HS,00000007.DAT,infected,infected,34,15,NA
2025,7,01,15,23,50,4632,Ch7,1561,7,B,1,B22,14:55-15:25,4,HS,00000007.DAT,uninfected,uninfected,30,0,NA
2025,7,01,15,24,0,4632,Ch1,2461,1,B,1,G65,14:55-15:25,1,CM,00000007.DAT,infected,infected,"31,2",8,NA
2025,7,01,15,24,0,4632,Ch2,3531,2,B,1,B50,14:55-15:25,2,CM,00000007.DAT,uninfected,uninfected,"33,9",0,NA
2025,7,01,15,24,0,4632,Ch4,2536,4,B,1,G21,14:55-15:25,3,HS,00000007.DAT,infected,infected,34,15,NA
2025,7,01,15,24,0,4632,Ch7,1561,7,B,1,B22,14:55-15:25,4,HS,00000007.DAT,uninfected,uninfected,30,0,NA
2025,7,01,15,24,10,4632,Ch1,2458,1,B,1,G65,14:55-15:25,1,CM,00000007.DAT,infected,infected,"31,2",8,NA
2025,7,01,15,24,10,4632,Ch2,3898,2,B,1,B50,14:55-15:25,2,CM,00000007.DAT,uninfected,uninfected,"33,9",0,NA
2025,7,01,15,24,10,4632,Ch4,2534,4,B,1,G21,14:55-15:25,3,HS,00000007.DAT,infected,infected,34,15,NA
2025,7,01,15,24,10,4632,Ch7,1559,7,B,1,B22,14:55-15:25,4,HS,00000007.DAT,uninfected,uninfected,30,0,NA
2025,7,01,15,24,20,4632,Ch1,2458,1,B,1,G65,14:55-15:25,1,CM,00000007.DAT,infected,infected,"31,2",8,NA
2025,7,01,15,24,20,4632,Ch2,3891,2,B,1,B50,14:55-15:25,2,CM,00000007.DAT,uninfected,uninfected,"33,9",0,NA
2025,7,01,15,24,20,4632,Ch4,2534,4,B,1,G21,14:55-15:25,3,HS,00000007.DAT,infected,infected,34,15,NA
2025,7,01,15,24,20,4632,Ch7,1553,7,B,1,B22,14:55-15:25,4,HS,00000007.DAT,uninfected,uninfected,30,0,NA
2025,7,01,15,24,30,4632,Ch1,2455,1,B,1,G65,14:55-15:25,1,CM,00000007.DAT,infected,infected,"31,2",8,NA
2025,7,01,15,24,30,4632,Ch2,3817,2,B,1,B50,14:55-15:25,2,CM,00000007.DAT,uninfected,uninfected,"33,9",0,NA
2025,7,01,15,24,30,4632,Ch4,2534,4,B,1,G21,14:55-15:25,3,HS,00000007.DAT,infected,infected,34,15,NA
2025,7,01,15,24,30,4632,Ch7,1552,7,B,1,B22,14:55-15:25,4,HS,00000007.DAT,uninfected,uninfected,30,0,NA
2025,7,01,15,24,40,4632,Ch1,2455,1,B,1,G65,14:55-15:25,1,CM,00000007.DAT,infected,infected,"31,2",8,NA
2025,7,01,15,24,40,4632,Ch2,3741,2,B,1,B50,14:55-15:25,2,CM,00000007.DAT,uninfected,uninfected,"33,9",0,NA
2025,7,01,15,24,40,4632,Ch4,2532,4,B,1,G21,14:55-15:25,3,HS,00000007.DAT,infected,infected,34,15,NA
2025,7,01,15,24,40,4632,Ch7,1551,7,B,1,B22,14:55-15:25,4,HS,00000007.DAT,uninfected,uninfected,30,0,NA
2025,7,01,15,24,50,4632,Ch1,2453,1,B,1,G65,14:55-15:25,1,CM,00000007.DAT,infected,infected,"31,2",8,NA
2025,7,01,15,24,50,4632,Ch2,3931,2,B,1,B50,14:55-15:25,2,CM,00000007.DAT,uninfected,uninfected,"33,9",0,NA
2025,7,01,15,24,50,4632,Ch4,2528,4,B,1,G21,14:55-15:25,3,HS,00000007.DAT,infected,infected,34,15,NA
2025,7,01,15,24,50,4632,Ch7,1551,7,B,1,B22,14:55-15:25,4,HS,00000007.DAT,uninfected,uninfected,30,0,NA
2025,7,01,15,25,0,4632,Ch1,2453,1,B,1,G65,14:55-15:25,1,CM,00000007.DAT,infected,infected,"31,2",8,NA
2025,7,01,15,25,0,4632,Ch2,3954,2,B,1,B50,14:55-15:25,2,CM,00000007.DAT,uninfected,uninfected,"33,9",0,NA
2025,7,01,15,25,0,4632,Ch4,2526,4,B,1,G21,14:55-15:25,3,HS,00000007.DAT,infected,infected,34,15,NA
2025,7,01,15,25,0,4632,Ch7,1559,7,B,1,B22,14:55-15:25,4,HS,00000007.DAT,uninfected,uninfected,30,0,NA
2025,7,11,15,35,0,4637,Ch2,3958,2,B,10,P22,15:35-16:05,2,CM,00000016.DAT,uninfected,uninfected,35,0,NA
2025,7,11,15,35,0,4637,Ch4,2660,4,B,10,G10,15:35-16:05,3,HS,00000016.DAT,infected,infected,33,6,NA
2025,7,11,15,35,0,4637,Ch7,3227,7,B,10,P6,15:35-16:05,4,HS,00000016.DAT,uninfected,uninfected,33,0,NA
2025,7,11,15,35,0,4637,Ch8,999,8,B,10,G52,15:35-16:05,1,CM,00000016.DAT,infected,infected,"31,5",8,NA
2025,7,11,15,35,10,4637,Ch2,3980,2,B,10,P22,15:35-16:05,2,CM,00000016.DAT,uninfected,uninfected,35,0,NA
2025,7,11,15,35,10,4637,Ch4,2686,4,B,10,G10,15:35-16:05,3,HS,00000016.DAT,infected,infected,33,6,NA
2025,7,11,15,35,10,4637,Ch7,3226,7,B,10,P6,15:35-16:05,4,HS,00000016.DAT,uninfected,uninfected,33,0,NA
2025,7,11,15,35,10,4637,Ch8,998,8,B,10,G52,15:35-16:05,1,CM,00000016.DAT,infected,infected,"31,5",8,NA
2025,7,11,15,35,20,4637,Ch2,3982,2,B,10,P22,15:35-16:05,2,CM,00000016.DAT,uninfected,uninfected,35,0,NA
2025,7,11,15,35,20,4637,Ch4,2435,4,B,10,G10,15:35-16:05,3,HS,00000016.DAT,infected,infected,33,6,NA
2025,7,11,15,35,20,4637,Ch7,3226,7,B,10,P6,15:35-16:05,4,HS,00000016.DAT,uninfected,uninfected,33,0,NA
2025,7,11,15,35,20,4637,Ch8,999,8,B,10,G52,15:35-16:05,1,CM,00000016.DAT,infected,infected,"31,5",8,NA
2025,7,11,15,35,30,4637,Ch2,3983,2,B,10,P22,15:35-16:05,2,CM,00000016.DAT,uninfected,uninfected,35,0,NA
2025,7,11,15,35,30,4637,Ch4,2214,4,B,10,G10,15:35-16:05,3,HS,00000016.DAT,infected,infected,33,6,NA
2025,7,11,15,35,30,4637,Ch7,3228,7,B,10,P6,15:35-16:05,4,HS,00000016.DAT,uninfected,uninfected,33,0,NA
2025,7,11,15,35,30,4637,Ch8,1000,8,B,10,G52,15:35-16:05,1,CM,00000016.DAT,infected,infected,"31,5",8,NA
2025,7,11,15,35,40,4637,Ch2,3983,2,B,10,P22,15:35-16:05,2,CM,00000016.DAT,uninfected,uninfected,35,0,NA
2025,7,11,15,35,40,4637,Ch4,2184,4,B,10,G10,15:35-16:05,3,HS,00000016.DAT,infected,infected,33,6,NA
2025,7,11,15,35,40,4637,Ch7,3225,7,B,10,P6,15:35-16:05,4,HS,00000016.DAT,uninfected,uninfected,33,0,NA
2025,7,11,15,35,40,4637,Ch8,999,8,B,10,G52,15:35-16:05,1,CM,00000016.DAT,infected,infected,"31,5",8,NA
2025,7,11,15,35,50,4637,Ch2,3982,2,B,10,P22,15:35-16:05,2,CM,00000016.DAT,uninfected,uninfected,35,0,NA
2025,7,11,15,35,50,4637,Ch4,2134,4,B,10,G10,15:35-16:05,3,HS,00000016.DAT,infected,infected,33,6,NA
2025,7,11,15,35,50,4637,Ch7,3225,7,B,10,P6,15:35-16:05,4,HS,00000016.DAT,uninfected,uninfected,33,0,NA
2025,7,11,15,35,50,4637,Ch8,999,8,B,10,G52,15:35-16:05,1,CM,00000016.DAT,infected,infected,"31,5",8,NA
2025,7,11,15,36,0,4637,Ch2,3982,2,B,10,P22,15:35-16:05,2,CM,00000016.DAT,uninfected,uninfected,35,0,NA
2025,7,11,15,36,0,4637,Ch4,1931,4,B,10,G10,15:35-16:05,3,HS,00000016.DAT,infected,infected,33,6,NA
2025,7,11,15,36,0,4637,Ch7,3228,7,B,10,P6,15:35-16:05,4,HS,00000016.DAT,uninfected,uninfected,33,0,NA
2025,7,11,15,36,0,4637,Ch8,1000,8,B,10,G52,15:35-16:05,1,CM,00000016.DAT,infected,infected,"31,5",8,NA
2025,7,11,15,36,10,4637,Ch2,3981,2,B,10,P22,15:35-16:05,2,CM,00000016.DAT,uninfected,uninfected,35,0,NA
2025,7,11,15,36,10,4637,Ch4,1867,4,B,10,G10,15:35-16:05,3,HS,00000016.DAT,infected,infected,33,6,NA
2025,7,11,15,36,10,4637,Ch7,3225,7,B,10,P6,15:35-16:05,4,HS,00000016.DAT,uninfected,uninfected,33,0,NA
2025,7,11,15,36,10,4637,Ch8,999,8,B,10,G52,15:35-16:05,1,CM,00000016.DAT,infected,infected,"31,5",8,NA
2025,7,11,15,36,20,4637,Ch2,3978,2,B,10,P22,15:35-16:05,2,CM,00000016.DAT,uninfected,uninfected,35,0,NA
2025,7,11,15,36,20,4637,Ch4,1816,4,B,10,G10,15:35-16:05,3,HS,00000016.DAT,infected,infected,33,6,NA
2025,7,11,15,36,20,4637,Ch7,3225,7,B,10,P6,15:35-16:05,4,HS,00000016.DAT,uninfected,uninfected,33,0,NA
2025,7,11,15,36,20,4637,Ch8,998,8,B,10,G52,15:35-16:05,1,CM,00000016.DAT,infected,infected,"31,5",8,NA
2025,7,11,15,36,30,4637,Ch2,3977,2,B,10,P22,15:35-16:05,2,CM,00000016.DAT,uninfected,uninfected,35,0,NA
2025,7,11,15,36,30,4637,Ch4,1775,4,B,10,G10,15:35-16:05,3,HS,00000016.DAT,infected,infected,33,6,NA
2025,7,11,15,36,30,4637,Ch7,3228,7,B,10,P6,15:35-16:05,4,HS,00000016.DAT,uninfected,uninfected,33,0,NA
2025,7,11,15,36,30,4637,Ch8,998,8,B,10,G52,15:35-16:05,1,CM,00000016.DAT,infected,infected,"31,5",8,NA
2025,7,11,15,36,40,4642,Ch2,4026,2,B,10,P22,15:35-16:05,2,CM,00000016.DAT,uninfected,uninfected,35,0,NA
2025,7,11,15,36,40,4642,Ch4,1700,4,B,10,G10,15:35-16:05,3,HS,00000016.DAT,infected,infected,33,6,NA
2025,7,11,15,36,40,4642,Ch7,3225,7,B,10,P6,15:35-16:05,4,HS,00000016.DAT,uninfected,uninfected,33,0,NA
2025,7,11,15,36,40,4642,Ch8,998,8,B,10,G52,15:35-16:05,1,CM,00000016.DAT,infected,infected,"31,5",8,NA
2025,7,11,15,36,50,4637,Ch2,4023,2,B,10,P22,15:35-16:05,2,CM,00000016.DAT,uninfected,uninfected,35,0,NA
2025,7,11,15,36,50,4637,Ch4,1667,4,B,10,G10,15:35-16:05,3,HS,00000016.DAT,infected,infected,33,6,NA
2025,7,11,15,36,50,4637,Ch7,3227,7,B,10,P6,15:35-16:05,4,HS,00000016.DAT,uninfected,uninfected,33,0,NA
2025,7,11,15,36,50,4637,Ch8,998,8,B,10,G52,15:35-16:05,1,CM,00000016.DAT,infected,infected,"31,5",8,NA
2025,7,11,15,37,0,4637,Ch2,4018,2,B,10,P22,15:35-16:05,2,CM,00000016.DAT,uninfected,uninfected,35,0,NA
2025,7,11,15,37,0,4637,Ch4,1660,4,B,10,G10,15:35-16:05,3,HS,00000016.DAT,infected,infected,33,6,NA
2025,7,11,15,37,0,4637,Ch7,3225,7,B,10,P6,15:35-16:05,4,HS,00000016.DAT,uninfected,uninfected,33,0,NA
2025,7,11,15,37,0,4637,Ch8,997,8,B,10,G52,15:35-16:05,1,CM,00000016.DAT,infected,infected,"31,5",8,NA
2025,7,11,15,37,10,4637,Ch2,4012,2,B,10,P22,15:35-16:05,2,CM,00000016.DAT,uninfected,uninfected,35,0,NA
2025,7,11,15,37,10,4637,Ch4,1648,4,B,10,G10,15:35-16:05,3,HS,00000016.DAT,infected,infected,33,6,NA
2025,7,11,15,37,10,4637,Ch7,3223,7,B,10,P6,15:35-16:05,4,HS,00000016.DAT,uninfected,uninfected,33,0,NA
2025,7,11,15,37,10,4637,Ch8,997,8,B,10,G52,15:35-16:05,1,CM,00000016.DAT,infected,infected,"31,5",8,NA
2025,7,11,15,37,20,4637,Ch2,4010,2,B,10,P22,15:35-16:05,2,CM,00000016.DAT,uninfected,uninfected,35,0,NA
2025,7,11,15,37,20,4637,Ch4,1634,4,B,10,G10,15:35-16:05,3,HS,00000016.DAT,infected,infected,33,6,NA
2025,7,11,15,37,20,4637,Ch7,3226,7,B,10,P6,15:35-16:05,4,HS,00000016.DAT,uninfected,uninfected,33,0,NA
2025,7,11,15,37,20,4637,Ch8,998,8,B,10,G52,15:35-16:05,1,CM,00000016.DAT,infected,infected,"31,5",8,NA
2025,7,11,15,37,30,4637,Ch2,4007,2,B,10,P22,15:35-16:05,2,CM,00000016.DAT,uninfected,uninfected,35,0,NA
2025,7,11,15,37,30,4637,Ch4,1621,4,B,10,G10,15:35-16:05,3,HS,00000016.DAT,infected,infected,33,6,NA
2025,7,11,15,37,30,4637,Ch7,3227,7,B,10,P6,15:35-16:05,4,HS,00000016.DAT,uninfected,uninfected,33,0,NA
2025,7,11,15,37,30,4637,Ch8,998,8,B,10,G52,15:35-16:05,1,CM,00000016.DAT,infected,infected,"31,5",8,NA
2025,7,11,15,37,40,4637,Ch2,4007,2,B,10,P22,15:35-16:05,2,CM,00000016.DAT,uninfected,uninfected,35,0,NA
2025,7,11,15,37,40,4637,Ch4,1610,4,B,10,G10,15:35-16:05,3,HS,00000016.DAT,infected,infected,33,6,NA
2025,7,11,15,37,40,4637,Ch7,3227,7,B,10,P6,15:35-16:05,4,HS,00000016.DAT,uninfected,uninfected,33,0,NA
2025,7,11,15,37,40,4637,Ch8,999,8,B,10,G52,15:35-16:05,1,CM,00000016.DAT,infected,infected,"31,5",8,NA
2025,7,11,15,37,50,4637,Ch2,4005,2,B,10,P22,15:35-16:05,2,CM,00000016.DAT,uninfected,uninfected,35,0,NA
2025,7,11,15,37,50,4637,Ch4,1612,4,B,10,G10,15:35-16:05,3,HS,00000016.DAT,infected,infected,33,6,NA
2025,7,11,15,37,50,4637,Ch7,3227,7,B,10,P6,15:35-16:05,4,HS,00000016.DAT,uninfected,uninfected,33,0,NA
2025,7,11,15,37,50,4637,Ch8,998,8,B,10,G52,15:35-16:05,1,CM,00000016.DAT,infected,infected,"31,5",8,NA
2025,7,11,15,38,0,4637,Ch2,4003,2,B,10,P22,15:35-16:05,2,CM,00000016.DAT,uninfected,uninfected,35,0,NA
2025,7,11,15,38,0,4637,Ch4,1682,4,B,10,G10,15:35-16:05,3,HS,00000016.DAT,infected,infected,33,6,NA
2025,7,11,15,38,0,4637,Ch7,3226,7,B,10,P6,15:35-16:05,4,HS,00000016.DAT,uninfected,uninfected,33,0,NA
2025,7,11,15,38,0,4637,Ch8,999,8,B,10,G52,15:35-16:05,1,CM,00000016.DAT,infected,infected,"31,5",8,NA
2025,7,11,15,38,10,4637,Ch2,4003,2,B,10,P22,15:35-16:05,2,CM,00000016.DAT,uninfected,uninfected,35,0,NA
2025,7,11,15,38,10,4637,Ch4,1675,4,B,10,G10,15:35-16:05,3,HS,00000016.DAT,infected,infected,33,6,NA
2025,7,11,15,38,10,4637,Ch7,3226,7,B,10,P6,15:35-16:05,4,HS,00000016.DAT,uninfected,uninfected,33,0,NA
2025,7,11,15,38,10,4637,Ch8,998,8,B,10,G52,15:35-16:05,1,CM,00000016.DAT,infected,infected,"31,5",8,NA
2025,7,11,15,38,20,4637,Ch2,4002,2,B,10,P22,15:35-16:05,2,CM,00000016.DAT,uninfected,uninfected,35,0,NA
2025,7,11,15,38,20,4637,Ch4,1687,4,B,10,G10,15:35-16:05,3,HS,00000016.DAT,infected,infected,33,6,NA
2025,7,11,15,38,20,4637,Ch7,3223,7,B,10,P6,15:35-16:05,4,HS,00000016.DAT,uninfected,uninfected,33,0,NA
2025,7,11,15,38,20,4637,Ch8,999,8,B,10,G52,15:35-16:05,1,CM,00000016.DAT,infected,infected,"31,5",8,NA
2025,7,11,15,38,30,4637,Ch2,4002,2,B,10,P22,15:35-16:05,2,CM,00000016.DAT,uninfected,uninfected,35,0,NA
2025,7,11,15,38,30,4637,Ch4,1686,4,B,10,G10,15:35-16:05,3,HS,00000016.DAT,infected,infected,33,6,NA
2025,7,11,15,38,30,4637,Ch7,3224,7,B,10,P6,15:35-16:05,4,HS,00000016.DAT,uninfected,uninfected,33,0,NA
2025,7,11,15,38,30,4637,Ch8,997,8,B,10,G52,15:35-16:05,1,CM,00000016.DAT,infected,infected,"31,5",8,NA
2025,7,11,15,38,40,4637,Ch2,4002,2,B,10,P22,15:35-16:05,2,CM,00000016.DAT,uninfected,uninfected,35,0,NA
2025,7,11,15,38,40,4637,Ch4,1683,4,B,10,G10,15:35-16:05,3,HS,00000016.DAT,infected,infected,33,6,NA
2025,7,11,15,38,40,4637,Ch7,3226,7,B,10,P6,15:35-16:05,4,HS,00000016.DAT,uninfected,uninfected,33,0,NA
2025,7,11,15,38,40,4637,Ch8,998,8,B,10,G52,15:35-16:05,1,CM,00000016.DAT,infected,infected,"31,5",8,NA
2025,7,11,15,38,50,4637,Ch2,4003,2,B,10,P22,15:35-16:05,2,CM,00000016.DAT,uninfected,uninfected,35,0,NA
2025,7,11,15,38,50,4637,Ch4,1680,4,B,10,G10,15:35-16:05,3,HS,00000016.DAT,infected,infected,33,6,NA
2025,7,11,15,38,50,4637,Ch7,3223,7,B,10,P6,15:35-16:05,4,HS,00000016.DAT,uninfected,uninfected,33,0,NA
2025,7,11,15,38,50,4637,Ch8,999,8,B,10,G52,15:35-16:05,1,CM,00000016.DAT,infected,infected,"31,5",8,NA
2025,7,11,15,39,0,4637,Ch2,4002,2,B,10,P22,15:35-16:05,2,CM,00000016.DAT,uninfected,uninfected,35,0,NA
2025,7,11,15,39,0,4637,Ch4,1678,4,B,10,G10,15:35-16:05,3,HS,00000016.DAT,infected,infected,33,6,NA
2025,7,11,15,39,0,4637,Ch7,3224,7,B,10,P6,15:35-16:05,4,HS,00000016.DAT,uninfected,uninfected,33,0,NA
2025,7,11,15,39,0,4637,Ch8,997,8,B,10,G52,15:35-16:05,1,CM,00000016.DAT,infected,infected,"31,5",8,NA
2025,7,11,15,39,10,4637,Ch2,4001,2,B,10,P22,15:35-16:05,2,CM,00000016.DAT,uninfected,uninfected,35,0,NA
2025,7,11,15,39,10,4637,Ch4,1677,4,B,10,G10,15:35-16:05,3,HS,00000016.DAT,infected,infected,33,6,NA
2025,7,11,15,39,10,4637,Ch7,3222,7,B,10,P6,15:35-16:05,4,HS,00000016.DAT,uninfected,uninfected,33,0,NA
2025,7,11,15,39,10,4637,Ch8,998,8,B,10,G52,15:35-16:05,1,CM,00000016.DAT,infected,infected,"31,5",8,NA
2025,7,11,15,39,20,4637,Ch2,4000,2,B,10,P22,15:35-16:05,2,CM,00000016.DAT,uninfected,uninfected,35,0,NA
2025,7,11,15,39,20,4637,Ch4,1675,4,B,10,G10,15:35-16:05,3,HS,00000016.DAT,infected,infected,33,6,NA
2025,7,11,15,39,20,4637,Ch7,3224,7,B,10,P6,15:35-16:05,4,HS,00000016.DAT,uninfected,uninfected,33,0,NA
2025,7,11,15,39,20,4637,Ch8,998,8,B,10,G52,15:35-16:05,1,CM,00000016.DAT,infected,infected,"31,5",8,NA
2025,7,11,15,39,30,4637,Ch2,3995,2,B,10,P22,15:35-16:05,2,CM,00000016.DAT,uninfected,uninfected,35,0,NA
2025,7,11,15,39,30,4637,Ch4,1677,4,B,10,G10,15:35-16:05,3,HS,00000016.DAT,infected,infected,33,6,NA
2025,7,11,15,39,30,4637,Ch7,3219,7,B,10,P6,15:35-16:05,4,HS,00000016.DAT,uninfected,uninfected,33,0,NA
2025,7,11,15,39,30,4637,Ch8,1000,8,B,10,G52,15:35-16:05,1,CM,00000016.DAT,infected,infected,"31,5",8,NA
2025,7,11,15,39,40,4637,Ch2,3988,2,B,10,P22,15:35-16:05,2,CM,00000016.DAT,uninfected,uninfected,35,0,NA
2025,7,11,15,39,40,4637,Ch4,1674,4,B,10,G10,15:35-16:05,3,HS,00000016.DAT,infected,infected,33,6,NA
2025,7,11,15,39,40,4637,Ch7,3218,7,B,10,P6,15:35-16:05,4,HS,00000016.DAT,uninfected,uninfected,33,0,NA
2025,7,11,15,39,40,4637,Ch8,998,8,B,10,G52,15:35-16:05,1,CM,00000016.DAT,infected,infected,"31,5",8,NA
2025,7,11,15,39,50,4642,Ch2,3979,2,B,10,P22,15:35-16:05,2,CM,00000016.DAT,uninfected,uninfected,35,0,NA
2025,7,11,15,39,50,4642,Ch4,1673,4,B,10,G10,15:35-16:05,3,HS,00000016.DAT,infected,infected,33,6,NA
2025,7,11,15,39,50,4642,Ch7,3221,7,B,10,P6,15:35-16:05,4,HS,00000016.DAT,uninfected,uninfected,33,0,NA
2025,7,11,15,39,50,4642,Ch8,996,8,B,10,G52,15:35-16:05,1,CM,00000016.DAT,infected,infected,"31,5",8,NA
2025,7,11,15,40,0,4637,Ch2,3974,2,B,10,P22,15:35-16:05,2,CM,00000016.DAT,uninfected,uninfected,35,0,NA
2025,7,11,15,40,0,4637,Ch4,1672,4,B,10,G10,15:35-16:05,3,HS,00000016.DAT,infected,infected,33,6,NA
2025,7,11,15,40,0,4637,Ch7,3218,7,B,10,P6,15:35-16:05,4,HS,00000016.DAT,uninfected,uninfected,33,0,NA
